school_level,current_school,current_placement,zoned_school,asian,black,hispanic,indian,multi,white,grand_total,total_row
Elem,SHORE ELEMENTARY,Neighborhood,Summerfield Crossings,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Temple Terrace,0,0,0,0,0,3,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Thompson,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Thonotosassa,0,6,0,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Washington,0,15,3,0,0,6,24,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Woodson,0,3,3,0,0,0,6,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Alexander,0,0,9,0,0,0,9,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Bay Crest,0,9,15,0,3,0,27,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Bellamy,0,0,36,0,3,3,42,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Blank/Bad Addr,0,6,27,0,6,3,42,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Cannella,0,12,33,0,3,15,63,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Carrollwood,0,6,6,0,0,0,12,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Citrus Park,0,3,18,0,3,9,33,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Claywell,0,0,3,0,3,0,6,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Cleveland,0,0,6,0,0,3,9,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Corr,0,0,0,0,0,6,6,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Crestwood,0,3,36,0,0,6,45,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Davis,0,0,21,0,3,3,27,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Dickenson,0,3,18,0,0,0,21,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Egypt Lake,0,0,9,0,0,0,9,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Essrig,0,0,6,0,3,0,9,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Forest Hills,0,3,6,0,0,0,9,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Foster,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Gorrie,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Grady,0,3,0,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Graham,0,9,3,0,0,0,12,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Hammond,6,0,0,0,0,0,6,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Heritage,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Kimbell,0,3,0,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Kingswood,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Lake Magdalene,0,3,9,0,0,0,12,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Lamb,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Lanier,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Lowry,0,3,0,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Maniscalco,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Mendenhall,0,3,6,0,0,0,9,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Miles,0,0,6,0,3,6,15,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Mitchell,0,3,3,0,0,0,6,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Morgan Woods,0,0,15,0,6,6,27,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Mort,0,6,0,0,0,0,6,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Northwest,0,0,9,0,0,0,9,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Oak Grove,0,6,9,0,0,0,15,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Pizzo,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Pride,0,0,0,0,0,3,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Robles,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Seminole,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Shaw,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Sulphur Springs,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Tampa Bay Boulevard,0,0,6,0,0,0,6,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Twin Lakes,0,6,12,0,3,0,21,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Washington,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,West Tampa,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Westchase,0,0,9,0,0,9,18,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Witter,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Woodbridge,0,0,36,0,0,0,36,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Charter,Yates,0,0,3,0,0,0,3,FALSE
Elem,SLAM ACADEMY TAMPA ELEMENTARY,Neighborhood,Graham,0,0,6,0,0,0,6,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Blank/Bad Addr,0,0,12,0,0,15,27,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Burney,0,9,3,0,0,9,21,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Cypress Creek,0,0,0,0,0,3,3,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Dickenson,0,0,0,0,0,6,6,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Dover,0,0,0,0,0,3,3,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Jackson,0,3,0,0,0,15,18,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Knights,0,0,6,0,6,6,18,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Limona,0,0,0,0,0,3,3,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Pinecrest,0,6,9,0,0,12,27,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Robinson,0,3,12,0,3,3,21,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Springhead,0,3,9,0,3,9,24,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Thompson,0,0,0,0,0,3,3,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Trapnell,0,3,9,0,0,0,12,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Walden Lake,0,3,0,0,0,6,9,FALSE
Elem,SPRINGHEAD ELEMENTARY,Choice,Wilson,0,0,3,0,0,3,6,FALSE
Elem,SPRINGHEAD ELEMENTARY,Hope Sch,Jackson,0,0,3,0,0,0,3,FALSE
Elem,SPRINGHEAD ELEMENTARY,Neighborhood,Blank/Bad Addr,0,0,6,0,0,0,6,FALSE
Elem,SPRINGHEAD ELEMENTARY,Neighborhood,Bryan,0,0,3,0,0,0,3,FALSE
Elem,SPRINGHEAD ELEMENTARY,Neighborhood,Burney,0,3,0,0,0,3,6,FALSE
Elem,SPRINGHEAD ELEMENTARY,Neighborhood,Jackson,0,0,3,0,0,0,3,FALSE
Elem,SPRINGHEAD ELEMENTARY,Neighborhood,Pinecrest,0,3,6,0,0,9,18,FALSE
Elem,SPRINGHEAD ELEMENTARY,Neighborhood,Springhead,9,66,1179,3,102,543,1902,FALSE
Elem,STOWERS ELEMENTARY,Choice,Alafia,0,0,0,0,6,0,6,FALSE
Elem,STOWERS ELEMENTARY,Choice,Bevis,0,0,0,0,0,3,3,FALSE
Elem,STOWERS ELEMENTARY,Choice,Blank/Bad Addr,0,0,0,0,9,0,9,FALSE
Elem,STOWERS ELEMENTARY,Choice,Boyette Springs,3,0,12,0,6,3,24,FALSE
Elem,STOWERS ELEMENTARY,Choice,Brooker,0,3,0,0,0,0,3,FALSE
Elem,STOWERS ELEMENTARY,Choice,Cimino,0,0,0,0,3,3,6,FALSE
Elem,STOWERS ELEMENTARY,Choice,Collins,0,0,0,0,0,3,3,FALSE
Elem,STOWERS ELEMENTARY,Choice,Dawson,12,0,21,0,6,27,66,FALSE
Elem,STOWERS ELEMENTARY,Choice,Doby,0,0,0,0,0,6,6,FALSE
Elem,STOWERS ELEMENTARY,Choice,FishHawk Creek,3,0,0,0,0,15,18,FALSE
Elem,STOWERS ELEMENTARY,Choice,Ippolito,3,0,0,0,3,6,12,FALSE
Elem,STOWERS ELEMENTARY,Choice,Kingswood,0,0,3,0,0,0,3,FALSE
Elem,STOWERS ELEMENTARY,Choice,Limona,3,0,0,0,0,0,3,FALSE
Elem,STOWERS ELEMENTARY,Choice,Lithia Springs,0,3,3,0,0,9,15,FALSE
Elem,STOWERS ELEMENTARY,Choice,Palm River,0,0,3,0,0,0,3,FALSE
Elem,STOWERS ELEMENTARY,Choice,Pinecrest,3,3,0,0,6,57,69,FALSE
Elem,STOWERS ELEMENTARY,Choice,Riverview,0,3,3,0,3,6,15,FALSE
Elem,STOWERS ELEMENTARY,Choice,Seffner,0,0,0,0,0,6,6,FALSE
Elem,STOWERS ELEMENTARY,Choice,Sessums,0,0,3,0,3,12,18,FALSE
Elem,STOWERS ELEMENTARY,Choice,Stowers,3,0,0,0,0,9,12,FALSE
Elem,STOWERS ELEMENTARY,Choice,Summerfield,12,3,0,0,0,6,21,FALSE
Elem,STOWERS ELEMENTARY,Choice,Summerfield Crossings,0,0,0,0,3,3,6,FALSE
Elem,STOWERS ELEMENTARY,Choice,Thompson,0,0,0,0,0,3,3,FALSE
Elem,STOWERS ELEMENTARY,Choice,Yates,0,0,0,0,0,3,3,FALSE
Elem,STOWERS ELEMENTARY,Neighborhood,Bevis,0,0,0,0,3,12,15,FALSE
Elem,STOWERS ELEMENTARY,Neighborhood,Boyette Springs,3,0,0,0,0,9,12,FALSE
Elem,STOWERS ELEMENTARY,Neighborhood,Collins,0,0,0,0,0,3,3,FALSE
Elem,STOWERS ELEMENTARY,Neighborhood,Dawson,0,0,0,0,0,3,3,FALSE
Elem,STOWERS ELEMENTARY,Neighborhood,FishHawk Creek,3,0,0,0,0,18,21,FALSE
Elem,STOWERS ELEMENTARY,Neighborhood,Pinecrest,6,0,0,0,0,0,6,FALSE
Elem,STOWERS ELEMENTARY,Neighborhood,Stowers,246,63,462,18,189,1413,2391,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,Cleveland,0,3,0,0,0,0,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,Foster,0,0,3,0,0,0,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,Graham,0,0,3,0,0,3,6,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,James,0,9,0,0,0,0,9,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,Kimbell,0,6,0,0,0,0,6,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,Mango,0,0,3,0,0,0,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,Miles,0,0,3,0,3,0,6,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,Oak Park,0,3,0,0,0,0,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,Pizzo,0,0,0,0,0,3,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,Potter,0,0,0,0,0,3,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Choice,Sulphur Springs,0,6,0,0,0,0,6,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Bing,0,3,0,0,0,0,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Broward,0,6,0,0,0,0,6,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Davis,0,3,3,0,0,0,6,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Foster,0,3,0,0,0,0,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Graham,0,66,21,0,3,15,105,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,James,0,3,0,0,0,0,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Miles,0,3,0,0,0,0,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Shaw,0,3,0,0,3,3,9,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Sulphur Springs,0,3,0,0,0,0,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Tampa Bay Boulevard,0,6,0,0,0,0,6,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Washington,0,0,3,0,0,0,3,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,West Tampa,0,3,0,0,0,6,9,FALSE
Elem,SULLIVAN PARTNERSHIP ELEM,Neighborhood,Woodson,0,6,0,0,0,0,6,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Belmont,0,3,0,0,0,9,12,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Collins,0,0,0,0,3,0,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Corr,0,0,0,0,0,3,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Dawson,0,0,0,0,0,3,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Frost,0,6,0,0,0,0,6,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Gibsonton,0,0,6,0,0,0,6,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Ippolito,0,0,0,0,0,3,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Limona,0,0,0,0,0,3,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Pinecrest,0,0,6,0,0,0,6,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Reddick,0,3,0,0,0,0,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Ruskin,0,0,3,0,0,0,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Sessums,0,0,3,0,0,0,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Summerfield,0,0,3,0,0,6,9,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Summerfield Crossings,3,12,9,0,3,0,27,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Thompson,0,0,0,0,0,3,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Valrico,0,0,6,0,0,0,6,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Choice,Wimauma,0,0,3,0,0,0,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,ESE Placed,Doby,0,0,0,0,0,3,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Neighborhood,Belmont,0,6,0,0,0,0,6,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Neighborhood,Doby,0,0,3,0,0,0,3,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Neighborhood,Sessums,0,0,6,0,3,0,9,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Neighborhood,Summerfield,0,0,3,0,0,3,6,FALSE
Elem,SUMMERFIELD CROSSINGS ELEM,Neighborhood,Summerfield Crossings,69,876,897,15,270,531,2658,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Belmont,0,9,12,0,3,15,39,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Bevis,0,0,0,0,0,6,6,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Bing,0,0,3,0,0,0,3,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Blank/Bad Addr,0,0,3,0,0,3,6,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Collins,0,0,0,0,6,6,12,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Corr,0,0,0,0,3,0,3,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Cypress Creek,0,0,12,0,0,6,18,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Dawson,3,0,6,0,3,12,24,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Doby,0,6,0,0,0,0,6,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,FishHawk Creek,0,0,0,0,0,3,3,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Gibsonton,0,0,6,0,0,0,6,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Ippolito,0,0,6,0,0,9,15,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Mango,0,0,3,0,0,0,3,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Reddick,0,3,9,0,0,0,12,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Riverview,0,0,0,0,6,3,9,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Ruskin,0,0,3,0,0,0,3,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Sessums,0,0,0,0,0,6,6,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Summerfield,0,0,6,0,0,0,6,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Summerfield Crossings,0,15,36,0,12,12,75,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Thompson,0,0,3,0,0,3,6,FALSE
Elem,SUMMERFIELD ELEMENTARY,Choice,Wimauma,0,0,0,0,0,9,9,FALSE
Elem,SUMMERFIELD ELEMENTARY,ESE Placed,Boyette Springs,0,0,0,0,0,3,3,FALSE
Elem,SUMMERFIELD ELEMENTARY,Neighborhood,Belmont,0,6,3,0,0,0,9,FALSE
Elem,SUMMERFIELD ELEMENTARY,Neighborhood,Boyette Springs,0,0,3,0,0,6,9,FALSE
Elem,SUMMERFIELD ELEMENTARY,Neighborhood,Collins,3,18,15,0,3,6,45,FALSE
Elem,SUMMERFIELD ELEMENTARY,Neighborhood,Dawson,3,12,9,0,3,24,51,FALSE
Elem,SUMMERFIELD ELEMENTARY,Neighborhood,Doby,0,3,0,0,0,0,3,FALSE
Elem,SUMMERFIELD ELEMENTARY,Neighborhood,Reddick,0,0,3,0,0,0,3,FALSE
Elem,SUMMERFIELD ELEMENTARY,Neighborhood,Summerfield,75,411,861,0,189,552,2088,FALSE
Elem,SUMMERFIELD ELEMENTARY,Neighborhood,Summerfield Crossings,3,0,3,0,0,0,6,FALSE
Elem,SUMMERFIELD ELEMENTARY,Neighborhood,Thompson,0,0,0,0,0,3,3,FALSE
Elem,SUMMERFIELD ELEMENTARY,Neighborhood,Woodbridge,0,0,3,0,0,0,3,FALSE
Elem,SYMMES ELEMENTARY,Choice,Alafia,0,0,0,0,0,3,3,FALSE
Elem,SYMMES ELEMENTARY,Choice,Bing,0,0,0,0,3,0,3,FALSE
Elem,SYMMES ELEMENTARY,Choice,Boyette Springs,0,0,3,0,0,0,3,FALSE
Elem,SYMMES ELEMENTARY,Choice,Brooker,0,0,0,0,3,0,3,FALSE
Elem,SYMMES ELEMENTARY,Choice,Buckhorn,0,0,3,0,0,0,3,FALSE
Elem,SYMMES ELEMENTARY,Choice,Cimino,0,0,6,0,0,3,9,FALSE
Elem,SYMMES ELEMENTARY,Choice,Colson,0,6,0,0,0,0,6,FALSE
Elem,SYMMES ELEMENTARY,Choice,Frost,0,6,12,0,0,3,21,FALSE
Elem,SYMMES ELEMENTARY,Choice,Ippolito,0,15,30,0,3,21,69,FALSE
Elem,SYMMES ELEMENTARY,Choice,Kingswood,0,6,9,0,0,9,24,FALSE
Elem,SYMMES ELEMENTARY,Choice,Lamb,0,0,6,0,9,0,15,FALSE
Elem,SYMMES ELEMENTARY,Choice,Mango,0,3,3,0,0,0,6,FALSE
Elem,SYMMES ELEMENTARY,Choice,Mintz,0,0,3,0,3,12,18,FALSE
Elem,SYMMES ELEMENTARY,Choice,Riverview,0,0,0,0,3,15,18,FALSE
Elem,SYMMES ELEMENTARY,Choice,Schmidt,0,0,0,0,0,6,6,FALSE
Elem,SYMMES ELEMENTARY,Choice,Sessums,0,0,3,0,0,3,6,FALSE
Elem,SYMMES ELEMENTARY,Choice,Summerfield Crossings,0,0,0,0,6,3,9,FALSE
Elem,SYMMES ELEMENTARY,Choice,Yates,0,9,0,0,0,0,9,FALSE
Elem,SYMMES ELEMENTARY,Neighborhood,Clark,0,0,0,0,3,0,3,FALSE
Elem,SYMMES ELEMENTARY,Neighborhood,Cypress Creek,0,0,0,0,0,6,6,FALSE
Elem,SYMMES ELEMENTARY,Neighborhood,Frost,0,0,0,0,0,3,3,FALSE
Elem,SYMMES ELEMENTARY,Neighborhood,Ippolito,0,3,3,0,3,9,18,FALSE
Elem,SYMMES ELEMENTARY,Neighborhood,Kingswood,6,3,12,0,6,6,33,FALSE
Elem,SYMMES ELEMENTARY,Neighborhood,Mintz,3,6,0,0,3,3,15,FALSE
Elem,SYMMES ELEMENTARY,Neighborhood,Riverview,0,0,0,0,3,0,3,FALSE
Elem,SYMMES ELEMENTARY,Neighborhood,Symmes,24,228,330,0,117,324,1023,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Alexander,0,0,6,0,0,0,6,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Belmont,0,3,0,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Broward,0,0,9,0,0,0,9,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Cleveland,0,0,3,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Crestwood,0,0,9,0,0,0,9,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,DeSoto,0,3,0,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Kimbell,0,3,0,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Mendenhall,0,3,3,0,0,0,6,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Morgan Woods,0,0,3,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Mort,0,0,6,0,0,0,6,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Oak Park,0,3,0,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Potter,0,3,3,0,0,0,6,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Shaw,0,0,0,0,0,6,6,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Sheehy,0,9,3,0,0,0,12,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Tampa Bay Boulevard,0,12,15,0,6,3,36,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,Twin Lakes,0,0,6,0,0,0,6,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Choice,West Tampa,0,3,24,0,0,3,30,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Bay Crest,0,9,0,0,0,0,9,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Broward,0,0,3,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Crestwood,0,0,6,0,0,0,6,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Davis,0,0,3,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Dickenson,0,9,0,0,0,0,9,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Forest Hills,0,0,3,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Kenly,0,0,3,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Lutz,0,3,0,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Mendenhall,0,6,9,0,0,0,15,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Mitchell,0,3,0,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Oak Park,0,3,0,0,0,0,3,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Potter,0,6,0,0,0,0,6,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Tampa Bay Boulevard,15,474,1026,0,51,78,1644,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,Washington,0,0,0,0,9,0,9,FALSE
Elem,TAMPA BAY BOULEVARD ELEMENTARY,Neighborhood,West Tampa,0,0,15,0,0,3,18,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Anderson,0,0,0,0,0,3,3,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Bay Crest,0,3,0,0,3,0,6,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Belmont,0,6,0,0,0,0,6,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Bing,0,3,3,0,0,0,6,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Blank/Bad Addr,0,3,3,0,0,0,6,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Broward,0,6,0,0,0,3,9,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Chiles,0,0,6,0,0,0,6,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Citrus Park,0,0,0,0,0,3,3,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Clair Mel,0,3,0,0,3,0,6,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Cleveland,0,3,0,0,0,0,3,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Colson,0,0,0,0,3,0,3,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Corr,0,3,0,0,0,0,3,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Crestwood,0,3,0,0,0,0,3,FALSE
Elem,TAMPA HEIGHTS ELEM MAGNET,Magnet,Dickenson,0,3,0,0,0,0,3,FALSE
