district_number,district_name,school_number,school_name,grade,number_of_students,mean_scale_score,percentage_in_level_3_or_above,x1,x2,x3,x4,x5
06,BROWARD,5356,EAGLES NEST MIDDLE CHARTER SCHOOL,08,16,329,50,44,6,25,19,6
06,BROWARD,5362,HOLLYWOOD ACADEMY OF ARTS AND SCIENCE MIDDLE,08,143,344,64,15,20,24,18,22
06,BROWARD,5371,NORTH BROWARD ACADEMY OF EXCELLENCE MIDDLE,08,124,337,53,26,21,29,18,6
06,BROWARD,5381,PARAGON ACADEMY OF TECHNOLOGY,08,43,331,47,35,19,26,14,7
06,BROWARD,5406,SOMERSET ACADEMY MIDDLE (MIRAMAR CAMPUS),08,153,353,77,10,13,26,20,31
06,BROWARD,5407,EVEREST CHARTER SCHOOL,08,27,335,44,30,26,22,11,11
06,BROWARD,5413,SOMERSET ACADEMY KEY MIDDLE SCHOOL,08,94,327,39,33,28,26,13,1
06,BROWARD,5416,INTERNATIONAL SCHOOL OF BROWARD,08,14,324,43,36,21,21,21,0
06,BROWARD,5419,SOMERSET ACADEMY RIVERSIDE CHARTER MIDDLE SCH,08,34,329,47,35,18,29,15,3
06,BROWARD,5420,RISE ACADEMY SCHOOL OF SCIENCE AND TECHNOLOGY,08,31,340,58,16,26,23,32,3
06,BROWARD,5422,CHAMPIONSHIP ACADEMY OF DISTINCTION AT DAVIE,08,47,327,43,38,19,30,9,4
06,BROWARD,5441,SOMERSET PREPARATORY CHARTER MIDDLE SCHOOL,08,121,338,54,28,18,23,21,10
06,BROWARD,5556,INTERNATIONAL STUDIES ACADEMY MIDDLE SCHOOL,08,80,338,61,25,14,23,28,11
06,BROWARD,5791,AVANT GARDE ACADEMY OF BROWARD,08,197,325,36,44,20,14,15,7
06,BROWARD,6501,HENRY D PERRY EDUCATION CENTER,08,53,311,13,68,19,8,6,0
06,BROWARD,7004,BROWARD VIRTUAL FRANCHISE,08,76,356,82,3,16,24,29,29
07,CALHOUN,0021,BLOUNTSTOWN HIGH SCHOOL,08,82,332,49,32,20,26,18,5
07,CALHOUN,0091,CARR ELEMENTARY & MIDDLE SCHOOL,08,24,337,54,29,17,21,21,13
07,CALHOUN,0101,ALTHA PUBLIC SCHOOL,08,48,322,31,48,21,17,8,6
07,CALHOUN,7001,CALHOUN VIRTUAL INSTRUCTION PROGRAM,08,3,NA,NA,NA,NA,NA,NA,NA
08,CHARLOTTE,0042,CHARLOTTE HARBOR SCHOOL,08,6,NA,NA,NA,NA,NA,NA,NA
08,CHARLOTTE,0121,PUNTA GORDA MIDDLE SCHOOL,08,391,329,41,41,18,15,14,12
08,CHARLOTTE,0131,PORT CHARLOTTE MIDDLE SCHOOL,08,265,336,52,27,21,25,15,12
08,CHARLOTTE,0171,THE ACADEMY,08,19,302,5,74,21,0,5,0
08,CHARLOTTE,0181,L. A. AINGER MIDDLE SCHOOL,08,227,338,53,24,22,25,15,13
08,CHARLOTTE,0211,MURDOCK MIDDLE SCHOOL,08,178,332,46,37,18,20,17,8
08,CHARLOTTE,0503,BABCOCK NEIGHBORHOOD SCHOOL,08,64,343,59,14,27,20,23,16
08,CHARLOTTE,7004,CHARLOTTE VIRTUAL FRANCHISE,08,9,NA,NA,NA,NA,NA,NA,NA
09,CITRUS,0042,INVERNESS MIDDLE SCHOOL,08,319,328,39,39,22,19,12,8
09,CITRUS,0083,CRYSTAL RIVER MIDDLE SCHOOL,08,272,332,43,32,26,22,12,8
09,CITRUS,0162,LECANTO MIDDLE SCHOOL,08,253,336,50,27,23,24,18,8
09,CITRUS,0201,CREST SCHOOL,08,1,NA,NA,NA,NA,NA,NA,NA
09,CITRUS,0211,CITRUS SPRINGS MIDDLE SCHOOL,08,250,335,51,28,21,26,14,10
09,CITRUS,0321,SRMI @ RENAISSANCE CENTER,08,45,295,7,89,4,4,2,0
09,CITRUS,7023,CITRUS ESCHOOL 6-12,08,27,332,52,33,15,22,15,15
09,CITRUS,7073,CAMP E-NINI HASSEE,08,3,NA,NA,NA,NA,NA,NA,NA
10,CLAY,0021,GREEN COVE SPRINGS JUNIOR HIGH SCHOOL,08,385,338,53,27,19,20,17,17
10,CLAY,0111,R. C. BANNERMAN LEARNING CENTER,08,27,291,0,96,4,0,0,0
10,CLAY,0311,KEYSTONE HEIGHTS JR-SR HIGH,08,203,334,48,32,21,18,16,14
10,CLAY,0351,LAKESIDE JUNIOR HIGH SCHOOL,08,382,342,60,21,19,23,21,16
10,CLAY,0361,ORANGE PARK JUNIOR HIGH SCHOOL,08,333,330,41,36,23,18,14,9
10,CLAY,0371,WILKINSON JUNIOR HIGH SCHOOL,08,333,333,48,31,21,25,16,7
10,CLAY,0481,LAKE ASBURY JUNIOR HIGH SCHOOL,08,503,337,51,28,21,21,14,16
10,CLAY,0611,OAKLEAF JUNIOR HIGH,08,584,336,51,25,24,21,17,12
10,CLAY,0663,FLORIDA CYBER CHARTER ACADEMY AT CLAY,08,21,335,52,33,14,19,29,5
10,CLAY,0664,CLAY CHARTER ACADEMY,08,83,338,59,27,14,28,20,11
10,CLAY,0667,ST JOHNS CLASSICAL ACADEMY,08,59,341,58,17,25,24,17,17
10,CLAY,7004,CLAY VIRTUAL FRANCHISE,08,16,345,63,13,25,25,19,19
11,COLLIER,0051,EVERGLADES CITY SCHOOL,08,17,334,53,29,18,24,18,12
11,COLLIER,0061,GULFVIEW MIDDLE SCHOOL,08,195,340,57,25,18,17,21,19
11,COLLIER,0211,EAST NAPLES MIDDLE SCHOOL,08,291,328,40,39,21,14,18,8
11,COLLIER,0251,PINE RIDGE MIDDLE SCHOOL,08,277,340,61,24,15,22,16,23
11,COLLIER,0321,GOLDEN GATE MIDDLE SCHOOL,08,384,321,32,48,20,16,10,6
11,COLLIER,0361,IMMOKALEE MIDDLE SCHOOL,08,498,319,27,53,20,13,9,4
11,COLLIER,0401,OAKRIDGE MIDDLE SCHOOL,08,382,343,65,19,16,26,21,17
11,COLLIER,0422,MANATEE MIDDLE SCHOOL,08,262,324,34,43,23,16,10,8
11,COLLIER,0442,CORKSCREW MIDDLE SCHOOL,08,345,331,43,38,19,19,13,11
11,COLLIER,0452,NORTH NAPLES MIDDLE SCHOOL,08,285,346,68,16,15,24,23,21
11,COLLIER,0472,CYPRESS PALM MIDDLE SCHOOL,08,273,329,42,38,20,18,13,11
11,COLLIER,7001,ECOLLIER ACADEMY,08,10,358,90,10,0,30,20,40
11,COLLIER,9004,IMMOKALEE TEEN PARENTING PROG,08,2,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,9015,THE PHOENIX PROGRAM NAPLES,08,39,315,13,62,26,10,3,0
11,COLLIER,9018,MARCO ISLAND CHARTER MIDDLE,08,106,344,62,19,19,22,23,18
11,COLLIER,9021,RCMA IMMOKALEE COMMUNITY SCHOOL,08,35,339,54,14,31,26,20,9
11,COLLIER,9026,THE PHOENIX PROGRAM-IMMOKALEE,08,21,294,5,90,5,5,0,0
11,COLLIER,9034,GULF COAST CHARTER ACADEMY SOUTH,08,61,334,46,31,23,13,26,7
11,COLLIER,9035,MASON CLASSICAL ACADEMY,08,106,347,76,10,13,35,20,22
11,COLLIER,9036,COLLIER CHARTER ACADEMY,08,37,343,59,16,24,19,22,19
11,COLLIER,9037,BRIDGEPREP ACADEMY COLLIER,08,19,324,42,53,5,11,26,5
11,COLLIER,9039,NAPLES CLASSICAL ACADEMY,08,68,334,49,32,19,21,21,7
11,COLLIER,9040,OPTIMA CLASSICAL ACADEMY,08,10,342,60,20,20,20,30,10
12,COLUMBIA,0123,FORT WHITE HIGH SCHOOL,08,168,331,47,39,14,21,18,8
12,COLUMBIA,0221,PATHWAYS ACADEMY,08,19,NA,0,NA,NA,NA,NA,NA
12,COLUMBIA,0241,LAKE CITY MIDDLE SCHOOL,08,429,330,42,37,21,20,15,7
12,COLUMBIA,0402,BELMONT ACADEMY,08,62,346,71,13,16,29,19,23
12,COLUMBIA,7023,COLUMBIA VIRTUAL INSTRUCTION (DIST PROVIDED),08,4,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,0041,AIR BASE K-8 CENTER FOR INTERNATIONAL EDUC,08,112,355,85,4,12,26,31,28
13,MIAMI-DADE,0070,CORAL REEF MONTESSORI ACADEMY CHARTER SCHOOL,08,30,337,47,23,30,17,13,17
13,MIAMI-DADE,0071,EUGENIA B. THOMAS K-8 CENTER,08,176,331,45,34,20,20,16,10
13,MIAMI-DADE,0073,MANDARIN LAKES K-8 ACADEMY,08,85,325,38,44,19,19,12,7
13,MIAMI-DADE,0091,BOB GRAHAM EDUCATION CENTER,08,197,340,62,20,18,27,19,16
13,MIAMI-DADE,0092,NORMAN S. EDELCUP/SUNNY ISLES BEACH K-8,08,259,340,60,26,14,20,19,21
13,MIAMI-DADE,0122,DR. ROLANDO ESPINOSA K-8 CENTER,08,178,327,40,40,20,17,13,10
13,MIAMI-DADE,0231,AVENTURA WATERWAYS K-8 CENTER,08,261,339,59,25,16,20,23,16
13,MIAMI-DADE,0241,RUTH K. BROAD BAY HARBOR K-8 CENTER,08,167,351,73,14,13,21,20,32
13,MIAMI-DADE,0251,ETHEL KOGER BECKHAM K-8 CENTER,08,69,352,81,9,10,26,32,23
13,MIAMI-DADE,0332,SOMERSET ACADEMY SILVER PALMS,08,256,348,70,10,20,24,27,20
13,MIAMI-DADE,0451,BOWMAN ASHE/DOOLIN K-8 ACADEMY,08,108,335,50,26,24,21,17,12
13,MIAMI-DADE,0651,CAMPBELL DRIVE K-8 CENTER,08,103,322,35,50,15,17,10,8
13,MIAMI-DADE,0661,CARIBBEAN K-8 CENTER,08,81,329,46,36,19,25,14,7
13,MIAMI-DADE,0761,MIAMI BEACH FEINBERG/FISHER K-8,08,87,322,36,46,18,18,9,8
13,MIAMI-DADE,0950,AVENTURA CITY OF EXCELLENCE,08,108,347,69,14,18,26,23,19
13,MIAMI-DADE,0961,CORAL GABLES PREPARATORY ACADEMY,08,84,349,74,11,15,20,31,23
13,MIAMI-DADE,1000,TRUE NORTH CLASSICAL ACADEMY,08,106,354,77,9,13,23,23,32
13,MIAMI-DADE,1014,HIVE PREPARATORY SCHOOL,08,80,356,88,5,8,28,28,33
13,MIAMI-DADE,1015,ACADEMIR CHARTER SCHOOL PREPARATORY,08,64,340,56,19,25,23,25,8
13,MIAMI-DADE,1020,YOUTH CO-OP CHARTER SCHOOL,08,91,328,42,41,18,20,15,7
13,MIAMI-DADE,1121,CORAL WAY K-8 CENTER,08,91,335,49,30,21,18,15,16
13,MIAMI-DADE,1281,CYPRESS K-8 CENTER,08,42,332,40,29,31,24,7,10
13,MIAMI-DADE,1331,DEVON AIRE K-8 CENTER,08,190,338,57,21,23,29,15,13
13,MIAMI-DADE,1401,CHARLES R DREW K-8 CENTER,08,49,329,41,31,29,31,10,0
13,MIAMI-DADE,1441,PAUL LAURENCE DUNBAR K-8 CENTER,08,16,337,56,19,25,25,25,6
13,MIAMI-DADE,1601,EDISON PARK K-8 CENTER,08,40,328,33,25,43,18,13,3
13,MIAMI-DADE,1681,LILLIE C. EVANS K-8 CENTER,08,37,330,41,41,19,22,5,14
13,MIAMI-DADE,1721,EVERGLADES K-8 CENTER,08,104,336,54,26,20,23,19,12
13,MIAMI-DADE,2003,BRIDGEPREP ACADEMY SOUTH,08,55,342,65,13,22,36,15,15
13,MIAMI-DADE,2041,BENJAMIN FRANKLIN K-8 CENTER,08,59,328,34,36,31,19,7,8
13,MIAMI-DADE,2332,KIPP MIAMI-LIBERTY CITY,08,107,316,18,60,22,13,5,0
13,MIAMI-DADE,2581,MADIE IVES K-8 PREPARATORY ACADEMY,08,112,337,55,23,21,27,14,14
13,MIAMI-DADE,2701,KENWOOD K-8 CENTER,08,121,338,56,22,21,21,26,8
13,MIAMI-DADE,2741,KEY BISCAYNE K-8 CENTER,08,56,329,39,38,23,25,7,7
13,MIAMI-DADE,2881,LEEWOOD K-8 CENTER,08,90,351,80,8,12,31,31,18
13,MIAMI-DADE,2901,LEISURE CITY K-8 CENTER,08,97,329,39,34,27,19,13,7
13,MIAMI-DADE,2911,LINDA LENTIN K-8 CENTER,08,67,334,48,24,28,19,25,3
13,MIAMI-DADE,3001,WEST LAKES PREPARATORY ACADEMY,08,57,330,53,37,11,32,14,7
13,MIAMI-DADE,3026,DORAL INTERNATIONAL ACAD OF MATH AND SCIENCE,08,64,338,56,16,28,30,17,9
13,MIAMI-DADE,3029,DORAL ACADEMY OF TECHNOLOGY,08,93,366,98,0,2,19,30,48
13,MIAMI-DADE,3032,PALM GLADES PREPARATORY ACADEMY,08,91,326,37,42,21,18,14,5
13,MIAMI-DADE,3033,SOMERSET OAKS ACADEMY,08,49,330,39,37,24,20,12,6
13,MIAMI-DADE,3036,BRIDGEPREP ACADEMY OF VILLAGE GREEN,08,134,330,45,38,17,24,13,7
13,MIAMI-DADE,3101,FRANK CRAWFORD MARTIN K-8 CENTER,08,80,345,74,10,16,35,26,13
13,MIAMI-DADE,3191,ADA MERRITT K-8 CENTER,08,56,354,84,9,7,20,32,32
13,MIAMI-DADE,3281,MIAMI LAKES K-8 CENTER,08,122,341,58,22,20,27,16,16
13,MIAMI-DADE,3421,MARCUS A. MILAM K-8 CENTER,08,131,318,34,55,11,16,10,8
13,MIAMI-DADE,3501,MORNINGSIDE K-8 ACADEMY,08,25,344,72,8,20,44,20,8
13,MIAMI-DADE,3581,MYRTLE GROVE K-8 CENTER,08,35,333,43,34,23,26,11,6
13,MIAMI-DADE,3610,KEYS GATE CHARTER SCHOOL,08,223,324,34,46,20,18,11,4
13,MIAMI-DADE,3621,COCONUT PALM K-8 ACADEMY,08,130,328,42,38,21,20,16,5
13,MIAMI-DADE,3821,NORTH COUNTY K-8 CENTER,08,36,329,47,36,17,31,11,6
13,MIAMI-DADE,4031,GATEWAY ENVIRONMENTAL K-8 LEARNING CENTER,08,190,323,34,45,21,21,9,4
13,MIAMI-DADE,4050,BRIDGEPREP ACADEMY OF NORTH MIAMI BEACH,08,42,332,50,36,14,14,26,10
13,MIAMI-DADE,4391,IRVING & BEATRICE PESKOE K-8 CENTER,08,87,333,45,32,23,23,13,9
13,MIAMI-DADE,4491,HENRY E.S. REEVES K-8 CENTER,08,82,326,39,40,21,27,11,1
13,MIAMI-DADE,4691,JANE S. ROBERTS K-8 CENTER,08,87,340,54,23,23,17,18,18
13,MIAMI-DADE,5003,SOUTH DADE MIDDLE SCHOOL,08,261,326,41,39,20,21,13,7
13,MIAMI-DADE,5004,PINECREST N PREP (FONTAINEBLEAU CAMPUS),08,126,348,71,14,15,27,18,25
13,MIAMI-DADE,5005,DAVID LAWRENCE JR. K-8 CENTER,08,182,332,52,35,14,25,15,12
13,MIAMI-DADE,5006,EVERGLADES PREPARATORY ACADEMY,08,166,325,33,43,23,13,16,4
13,MIAMI-DADE,5007,LINCOLN-MARTI CHARTER SCHOOL HIALEAH,08,28,322,36,46,18,25,4,7
13,MIAMI-DADE,5008,SOMERSET GABLES ACADEMY,08,17,345,65,6,29,35,18,12
13,MIAMI-DADE,5015,SOMERSET PALMS ACADEMY,08,23,351,83,9,9,30,30,22
13,MIAMI-DADE,5022,BEN GAMLA CHARTER SCHOOL,08,17,347,71,6,24,29,29,12
13,MIAMI-DADE,5025,LINCOLN-MARTI CHARTER SCHOOL LITTLE HAVANA,08,79,323,41,49,10,11,18,11
13,MIAMI-DADE,5029,EXCELSIOR PREP CHARTER SCHOOL OF HIALEAH,08,39,319,31,54,15,13,18,0
13,MIAMI-DADE,5032,EXCELSIOR PREP CHARTER SCHOOL OF MIAMI,08,43,331,37,28,35,21,14,2
13,MIAMI-DADE,5043,LINCOLN-MARTI SCHOOLS INTERNATIONAL CAMPUS,08,10,357,100,0,0,20,70,10
13,MIAMI-DADE,5045,MATER GROVE ACADEMY,08,100,344,66,18,16,28,19,19
13,MIAMI-DADE,5047,MATER ACADEMY (MIAMI BEACH),08,60,338,50,22,28,23,13,13
13,MIAMI-DADE,5049,PINECREST COVE ACADEMY,08,75,350,72,8,20,25,23,24
13,MIAMI-DADE,5051,ERNEST R. GRAHAM K-8 ACADEMY,08,140,335,52,26,22,20,20,12
13,MIAMI-DADE,5057,MATER LAKES COLLEGIATE ACADEMY MIDDLE SCH,08,23,334,57,35,9,30,13,13
13,MIAMI-DADE,5101,JOHN I. SMITH K-8 CENTER,08,151,328,41,38,21,16,17,8
13,MIAMI-DADE,5141,HUBERT O. SIBLEY K-8 ACADEMY,08,66,325,35,45,20,20,9,6
13,MIAMI-DADE,5241,SOUTH MIAMI K-8 CENTER,08,59,343,68,17,15,34,25,8
13,MIAMI-DADE,5321,SOUTHSIDE PREPARATORY ACADEMY,08,58,326,45,40,16,33,7,5
13,MIAMI-DADE,5412,MATER BRICKELL ACADEMY MIDDLE,08,107,347,71,13,16,29,20,22
13,MIAMI-DADE,5671,VINELAND K-8 CENTER,08,89,350,82,7,11,36,25,21
13,MIAMI-DADE,5791,WEST HOMESTEAD K-8 CENTER,08,66,314,23,53,24,20,3,0
13,MIAMI-DADE,5831,HENRY S. WEST LABORATORY SCHOOL,08,34,358,91,9,0,24,29,38
13,MIAMI-DADE,5861,DR. HENRY W MACK/WEST LITTLE RIVER K-8 CENTER,08,39,322,23,51,26,15,5,3
13,MIAMI-DADE,5901,CARRIE P. MEEK/WESTVIEW K-8 CENTER,08,58,317,21,62,17,16,5,0
13,MIAMI-DADE,5961,WINSTON PARK K-8 CENTER,08,164,338,59,31,10,18,23,18
13,MIAMI-DADE,6001,HERBERT A. AMMONS MIDDLE SCHL,08,305,355,79,5,16,21,24,34
13,MIAMI-DADE,6004,SOMERSET ACADEMY CHARTER MIDDLE SCHOOL,08,119,336,53,29,18,19,24,9
13,MIAMI-DADE,6006,ARCHIMEDEAN MIDDLE CONSERVATORY,08,101,359,91,3,6,22,32,38
13,MIAMI-DADE,6011,GEORGIA JONES AYERS MIDDLE SCHOOL,08,179,314,23,55,21,15,8,1
13,MIAMI-DADE,6012,MATER ACADEMY CHARTER MIDDLE SCHOOL,08,425,336,55,27,18,26,17,12
13,MIAMI-DADE,6013,SOMERSET ACADEMY CHARTER MIDDLE S HOMESTEAD,08,149,332,45,32,23,24,14,7
13,MIAMI-DADE,6014,IMATER ACADEMY MIDDLE SCHOOL,08,276,334,53,28,19,27,19,7
13,MIAMI-DADE,6015,SLAM CHARTER MIDDLE SCHOOL,08,267,328,38,36,27,24,9,4
13,MIAMI-DADE,6016,COLEGIATE VIRTUAL ACADEMY,08,26,332,58,38,4,35,4,19
13,MIAMI-DADE,6017,INTERNATIONAL STUDIES VIRTUAL ACADEMY,08,3,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,6018,THE SEED SCHOOL OF MIAMI,08,34,312,15,59,26,15,0,0
13,MIAMI-DADE,6021,ARVIDA MIDDLE SCHOOL,08,438,345,68,16,16,26,22,19
13,MIAMI-DADE,6022,PINECREST ACADEMY CHARTER MIDDLE SCHOOL,08,163,344,64,13,23,26,21,17
13,MIAMI-DADE,6023,ANDOVER MIDDLE SCHOOL,08,150,330,42,31,27,23,13,6
13,MIAMI-DADE,6024,SPORTS LEADERSHIP MANAGEMENT MIDDLE N CAMPUS,08,95,321,29,45,25,16,11,3
13,MIAMI-DADE,6028,RENAISSANCE MIDDLE CHARTER SCHOOL,08,144,331,45,35,19,20,15,10
13,MIAMI-DADE,6030,DORAL ACADEMY CHARTER MIDDLE SCHOOL,08,497,352,81,7,12,30,28,23
13,MIAMI-DADE,6031,BROWNSVILLE MIDDLE SCHOOL,08,140,310,18,63,19,14,4,0
13,MIAMI-DADE,6032,MATER ACADEMY BAY MIDDLE SCHOOL,08,144,338,62,18,20,33,20,9
13,MIAMI-DADE,6033,MATER ACADEMY LAKES MIDDLE SCHOOL,08,316,338,57,23,21,27,15,15
13,MIAMI-DADE,6034,BEACON COLLEGE PREP MIDDLE SCHOOL,08,68,329,35,37,28,9,16,10
13,MIAMI-DADE,6040,DOCTORS CHARTER SCHOOL OF MIAMI SHORES,08,78,345,72,12,17,32,27,13
13,MIAMI-DADE,6041,PAUL W. BELL MIDDLE SCHOOL,08,153,328,46,39,15,24,14,8
13,MIAMI-DADE,6045,INTERNATIONAL STUDIES CHARTER MIDDLE SCHOOL,08,116,353,78,8,15,23,26,28
13,MIAMI-DADE,6046,SOMERSET PREP ACADEMY MIDDLE HOMESTEAD,08,98,331,44,30,27,27,10,7
13,MIAMI-DADE,6047,MATER INTERNATIONAL PREPARATORY,08,72,334,46,29,25,24,10,13
13,MIAMI-DADE,6048,MIAMI COMMUNITY CHARTER MIDDLE SCHOOL,08,113,321,30,50,19,20,6,4
13,MIAMI-DADE,6051,CAROL CITY MIDDLE SCHOOL,08,194,323,33,47,20,19,11,3
13,MIAMI-DADE,6052,MIAMI ARTS STUDIO 6-12 AT ZELDA GLAZER,08,294,355,82,5,13,23,28,31
13,MIAMI-DADE,6053,SOMERSET ACADEMY CHARTER MIDDLE SOUTH MIAMI,08,46,355,83,9,9,30,20,33
13,MIAMI-DADE,6057,PHOENIX ACADEMY OF EXCELLENCE NORTH,08,7,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,6071,GEORGE WASHINGTON CARVER MIDDLE SCHOOL,08,296,359,90,2,8,23,32,34
13,MIAMI-DADE,6082,ACADEMIR CHARTER SCHOOL MIDDLE,08,109,334,50,28,21,26,16,9
13,MIAMI-DADE,6083,JUST ARTS AND MANAGEMENT CHARTER MIDDLE,08,87,359,91,1,8,24,32,34
13,MIAMI-DADE,6091,CITRUS GROVE MIDDLE SCHOOL,08,244,314,26,59,15,18,7,1
13,MIAMI-DADE,6093,ACADEMY FOR INNOVATIVE EDUCATION,08,124,344,64,14,23,26,21,17
13,MIAMI-DADE,6099,PHOENIX ACADEMY OF EXCELLENCE,08,23,306,9,65,26,9,0,0
13,MIAMI-DADE,6111,CUTLER BAY MIDDLE,08,342,317,25,56,19,14,7,3
13,MIAMI-DADE,6121,RUBEN DARIO MIDDLE SCHOOL,08,212,326,43,43,14,19,16,8
13,MIAMI-DADE,6128,SOMERSET ACADEMY BAY MIDDLE SCHOOL,08,81,354,80,4,16,23,28,28
13,MIAMI-DADE,6161,LAWTON CHILES MIDDLE SCHOOL,08,200,327,41,39,20,19,16,6
13,MIAMI-DADE,6171,HENRY H. FILER MIDDLE SCHOOL,08,216,319,34,50,16,19,9,6
13,MIAMI-DADE,6211,GLADES MIDDLE SCHOOL,08,266,335,52,28,20,24,15,13
13,MIAMI-DADE,6221,HAMMOCKS MIDDLE SCHOOL,08,226,329,44,36,20,19,19,6
13,MIAMI-DADE,6231,HIALEAH MIDDLE SCHOOL,08,294,320,32,51,17,15,13,4
13,MIAMI-DADE,6241,HIGHLAND OAKS MIDDLE SCHOOL,08,262,331,48,33,19,27,13,7
13,MIAMI-DADE,6251,HOMESTEAD MIDDLE SCHOOL,08,237,317,24,55,21,16,6,2
13,MIAMI-DADE,6281,THOMAS JEFFERSON BISCAYNE GRDN K-8 ACAD,08,119,321,32,50,18,21,10,1
13,MIAMI-DADE,6301,JOHN F. KENNEDY MIDDLE SCHOOL,08,335,335,52,32,16,24,14,14
13,MIAMI-DADE,6331,KINLOCH PARK MIDDLE SCHOOL,08,259,314,28,59,14,17,7,3
13,MIAMI-DADE,6351,LAKE STEVENS MIDDLE SCHOOL,08,145,318,24,51,25,11,9,4
13,MIAMI-DADE,6361,JOSE DE DIEGO MIDDLE SCHOOL,08,302,312,20,64,17,10,8,2
13,MIAMI-DADE,6391,MADISON MIDDLE SCHOOL,08,146,316,26,53,21,14,12,1
13,MIAMI-DADE,6411,HORACE MANN MIDDLE SCHOOL,08,165,326,41,41,18,18,15,8
13,MIAMI-DADE,6441,HOWARD D. MCMILLAN MIDDLE SCHOOL,08,300,340,62,25,13,22,21,19
13,MIAMI-DADE,6501,MIAMI LAKES MIDDLE SCHOOL,08,353,337,56,22,21,25,21,10
13,MIAMI-DADE,6521,MIAMI SPRINGS MIDDLE SCHOOL,08,263,313,25,60,15,16,6,3
13,MIAMI-DADE,6541,MIAMI BEACH NAUTILUS MIDDLE SCHOOL,08,357,335,54,30,15,18,17,20
13,MIAMI-DADE,6571,NORLAND MIDDLE SCHOOL,08,241,329,35,38,27,17,12,7
13,MIAMI-DADE,6591,NORTH DADE MIDDLE SCHOOL,08,145,324,31,44,25,18,8,6
13,MIAMI-DADE,6611,COUNTRY CLUB MIDDLE SCHOOL,08,240,316,29,54,17,20,5,5
13,MIAMI-DADE,6631,NORTH MIAMI MIDDLE SCHOOL,08,249,325,33,39,29,21,9,2
13,MIAMI-DADE,6681,PALM SPRINGS MIDDLE SCHOOL,08,251,316,27,60,13,14,8,6
13,MIAMI-DADE,6701,PALMETTO MIDDLE SCHOOL,08,322,345,68,18,14,24,24,20
13,MIAMI-DADE,6741,PONCE DE LEON MIDDLE SCHOOL,08,374,333,51,30,19,24,15,12
13,MIAMI-DADE,6751,HIALEAH GARDENS MIDDLE SCHOOL,08,574,337,58,25,17,26,17,15
13,MIAMI-DADE,6761,REDLAND MIDDLE SCHOOL,08,215,324,32,42,26,18,10,4
13,MIAMI-DADE,6771,JORGE MAS CANOSA MIDDLE SCHOOL,08,537,331,47,34,19,20,15,12
13,MIAMI-DADE,6781,RICHMOND HEIGHTS MIDDLE SCHOOL,08,155,325,34,40,26,17,12,5
13,MIAMI-DADE,6801,RIVIERA MIDDLE SCHOOL,08,139,329,42,30,27,24,9,9
13,MIAMI-DADE,6821,ROCKWAY MIDDLE SCHOOL,08,332,335,58,30,12,24,19,14
13,MIAMI-DADE,6841,SHENANDOAH MIDDLE SCHOOL,08,427,329,44,35,21,21,15,8
13,MIAMI-DADE,6861,SOUTHWOOD MIDDLE SCHOOL,08,368,344,66,18,15,25,21,20
13,MIAMI-DADE,6881,SOUTH MIAMI MIDDLE SCHOOL,08,256,339,57,25,18,20,18,20
13,MIAMI-DADE,6901,W. R. THOMAS MIDDLE SCHOOL,08,250,326,44,40,16,19,14,12
13,MIAMI-DADE,6921,LAMAR LOUISE CURRY MIDDLE SCHL,08,297,335,53,30,18,22,17,14
13,MIAMI-DADE,6961,WEST MIAMI MIDDLE SCHOOL,08,250,322,34,47,20,16,11,7
13,MIAMI-DADE,6997,MATER ACADEMY VIRTUAL CHARTER SCHOOL,08,6,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,7001,MIAMI-DADE ONLINE ACADEMY-VIRTUAL INSTRUCTION,08,19,364,95,0,5,26,26,42
13,MIAMI-DADE,7004,MIAMI-DADE VIRTUAL HIGH SCHOOL FRANCHISE,08,117,335,50,30,21,21,20,9
13,MIAMI-DADE,7027,PINECREST GLADES PREPA ACADEMY MIDDLE HS,08,207,345,65,21,14,21,23,21
13,MIAMI-DADE,7029,TERRA ENVIRONMENTAL RESEARCH INSTITUTE,08,1,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,7044,DOWNTOWN DORAL CHARTER UPPER SCHOOL,08,218,340,61,24,16,22,24,14
13,MIAMI-DADE,7055,YOUNG WOMENS PREPARATORY ACADEMY,08,66,358,85,6,9,21,30,33
13,MIAMI-DADE,7056,YOUNG MEN'S PREPARATORY ACADEMY,08,22,332,50,23,27,36,0,14
13,MIAMI-DADE,7059,MIAMI ARTS CHARTER,08,187,341,60,20,20,27,17,17
13,MIAMI-DADE,7065,CHAMBERS HIGH SCHOOL,08,21,309,10,76,14,10,0,0
13,MIAMI-DADE,7161,MAST ACADEMY,08,154,355,88,2,10,31,33,25
13,MIAMI-DADE,7262,CITY OF HIALEAH EDUCATIONAL ACADEMY,08,160,341,60,19,21,23,22,16
13,MIAMI-DADE,7291,JOSE MARTI MAST 6-12 ACADEMY,08,156,358,90,1,8,24,34,32
